neo,desn,absolute_magnitude,magnitude_slope,epoch,mean_anomaly,argument_of_perihelion,longitude_of_the_ascending node,inclination,eccentricity,mean_motion,semi_major_axis,ref1,ref2,observations,oppostion,time_of_perihelion_passage, rms_residual,Polarization,rotation_period,computer,classification,desn,label,last _observation,
1,2368,15.21,0.15,K161D,206.23886,42.87153,287.44797,5.22492,0.4130538,0.32239937,2.1063955,1,MPO365273,701,20,1977-2016,0.59,M-v,38h,MPCLINUX,1804,-2368,Beltrovata,20160219
1,2608,17.52,0.15,K161D,204.93716,37.31507,167.37328,14.68207,0.5713507,0.24695717,2.5160636,1,MPO181515,50,6,1978-2010,1.01,M-h,3Eh,MPCLINUX,5804,-2608,Seneca,20100819
1,3102,16.2,0.15,K161D,321.83531,154.7936,172.08798,8.44389,0.4494777,0.31249847,2.1506552,0,MPO337275,665,17,1981-2015,0.54,M-v,38h,MPCLINUX,1804,-3102,Krok,20150410
1,3103,15.38,0.15,K161D,208.62221,254.00718,129.7921,20.93107,0.3543655,0.59220117,1.4043969,0,MPO319122,2123,15,1982-2014,0.43,M-h,3Eh,MPCLINUX,1803,-3103,Eger,20140710
1,3122,14.1,0.15,K161D,100.14583,27.72287,336.12126,22.16219,0.4227358,0.41903398,1.7686282,1,MPO370998,1581,23,1979-2015,0.43,M-h,3Eh,MPCLINUX,9804,-3122,Florence,20151218
1,3199,14.84,0.15,K161D,282.6243,53.36942,340.02295,32.96959,0.2840599,0.49891201,1.5744181,0,MPO365284,1400,20,1982-2015,0.55,M-v,3Eh,MPCW,1804,-3199,Nefertiti,20150504
1,3200,14.6,0.15,K161D,208.83334,322.1491,265.25513,22.24287,0.8898752,0.6876795,1.2711945,0,MPO370999,3132,30,1983-2015,0.48,M-v,3Eh,MPCW,9803,-3200,Phaethon,20151217
1,3271,16.6,0.15,K161D,349.14296,159.11076,158.84383,25.07495,0.3959641,0.3235761,2.1012856,1,MPO337277,150,13,1982-2015,0.52,M-v,38h,MPCLINUX,1804,-3271,Ul,20150420
1,3288,15.3,0.15,K161D,233.13535,349.28844,218.65574,5.93011,0.4562092,0.34005691,2.0328328,0,MPO371000,1401,22,1982-2015,0.49,M-v,38h,MPCLINUX,1804,-3288,Seleucus,20151214
1,3352,15.8,0.15,K161D,203.48481,15.9215,107.38289,4.77283,0.3690465,0.3826929,1.8788947,0,MPO275469,916,19,1981-2013,0.49,M-v,38h,MPCLINUX,1804,-3352,McAuliffe,20131101
